,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags in thousands,Small Bags in thousands,Large Bags,XLarge Bags,year,region,Tipo_conventional,Tipo_organic
17186,2017-11-12,1.73,81645,1041,16284,53,64.26563,59.72474,4540.89,0.0,2017,Southeast,0,1
17187,2017-11-05,1.8,89263,1631,17868,138,69.62449000000001,57.09221,12532.28,0.0,2017,Southeast,0,1
17188,2017-10-29,1.84,92281,1300,15386,96,75.49794,58.52826,16969.68,0.0,2017,Southeast,0,1
17189,2017-10-22,1.91,90426,1696,17846,107,70.7764,57.69292,13083.48,0.0,2017,Southeast,0,1
17190,2017-10-15,1.99,72393,1416,16951,118,53.906510000000004,49.79836,4108.15,0.0,2017,Southeast,0,1
17191,2017-10-08,2.13,76471,1400,16197,96,58.77767,56.97378,1803.89,0.0,2017,Southeast,0,1
17192,2017-10-01,2.29,83783,2020,18485,135,63.14143,52.50031,10641.12,0.0,2017,Southeast,0,1
17193,2017-09-24,2.25,90946,2085,19427,132,69.30102000000001,46.009029999999996,23291.99,0.0,2017,Southeast,0,1
17194,2017-09-17,2.33,71648,2089,17722,103,51.73322,33.64914,18084.08,0.0,2017,Southeast,0,1
17195,2017-09-10,2.17,77245,2028,16157,160,58.8992,51.41521,7483.99,0.0,2017,Southeast,0,1
17196,2017-09-03,2.26,77686,2180,19175,171,56.15805,40.26541,15892.64,0.0,2017,Southeast,0,1
17197,2017-08-27,2.16,77416,2655,23890,110,50.75976,43.83207,6927.69,0.0,2017,Southeast,0,1
17198,2017-08-20,1.96,89270,2949,23183,129,63.00826,59.68526,3323.0,0.0,2017,Southeast,0,1
17199,2017-08-13,1.85,76353,2129,17537,183,56.50305,56.394330000000004,108.72,0.0,2017,Southeast,0,1
17200,2017-08-06,1.78,64344,1389,16770,186,45.99872,42.78001999999999,3218.7,0.0,2017,Southeast,0,1
17201,2017-07-30,1.63,77530,1310,17344,138,58.73691,51.42861,7308.3,0.0,2017,Southeast,0,1
17202,2017-07-23,1.72,78813,1465,21646,186,55.515269999999994,47.32882,8186.45,0.0,2017,Southeast,0,1
17203,2017-07-16,1.78,70097,1230,21752,156,46.9579,40.90026,6057.64,0.0,2017,Southeast,0,1
17204,2017-07-09,1.72,90791,1959,29773,249,58.809470000000005,46.063019999999995,12746.45,0.0,2017,Southeast,0,1
17205,2017-07-02,1.8,108360,4302,40687,250,63.120290000000004,45.68772,17432.57,0.0,2017,Southeast,0,1
17206,2017-06-25,1.67,111509,4346,37186,153,69.82313,40.70391,29119.22,0.0,2017,Southeast,0,1
17207,2017-06-18,1.77,94314,4845,38181,176,51.11089,34.66422,16446.67,0.0,2017,Southeast,0,1
17208,2017-06-11,1.43,98734,9471,17769,195,71.29792,34.47325,36824.67,0.0,2017,Southeast,0,1
17209,2017-06-04,1.82,77032,12332,16277,208,48.21329,30.135450000000002,18077.84,0.0,2017,Southeast,0,1
17210,2017-05-28,1.81,84319,11588,17819,279,54.6326,29.944080000000003,24688.52,0.0,2017,Southeast,0,1
17211,2017-05-21,1.67,87299,11348,19091,257,56.60201,29.55775,27044.26,0.0,2017,Southeast,0,1
17212,2017-05-14,1.78,69261,17886,19384,355,31.63562,15.349129999999999,16286.49,0.0,2017,Southeast,0,1
17213,2017-05-07,1.58,69763,6765,19700,180,43.116279999999996,12.48988,30626.4,0.0,2017,Southeast,0,1
17214,2017-04-30,1.9,54311,11330,18748,161,24.07059,9.721620000000001,14348.97,0.0,2017,Southeast,0,1
17215,2017-04-23,1.87,58969,17692,18109,279,22.887990000000002,14.573229999999999,8314.76,0.0,2017,Southeast,0,1
17216,2017-04-16,1.78,60348,10404,19431,358,30.15376,9.641860000000001,20511.9,0.0,2017,Southeast,0,1
17217,2017-04-09,1.34,85742,9260,17981,412,58.08777,11.97399,46113.78,0.0,2017,Southeast,0,1
17218,2017-04-02,1.51,81061,9605,18324,338,52.79407,22.40702,30387.05,0.0,2017,Southeast,0,1
17219,2017-03-26,1.48,75769,10057,16776,327,48.60888,23.59771,25011.17,0.0,2017,Southeast,0,1
17220,2017-03-19,1.58,52790,9709,13759,269,29.052229999999998,6.6526499999999995,22399.58,0.0,2017,Southeast,0,1
17221,2017-03-12,1.41,63661,10628,13728,279,39.025400000000005,9.39984,29625.56,0.0,2017,Southeast,0,1
17222,2017-03-05,1.11,95526,13231,12552,275,69.46623,12.24184,57224.39,0.0,2017,Southeast,0,1
17223,2017-02-26,1.12,89221,9596,12259,331,67.03402,13.42058,53613.44,0.0,2017,Southeast,0,1
17224,2017-02-19,1.39,65605,9588,11456,228,44.332300000000004,20.46832,23863.98,0.0,2017,Southeast,0,1
17225,2017-02-12,1.29,69669,7177,11876,253,50.362,28.83729,21524.71,0.0,2017,Southeast,0,1
17226,2017-02-05,1.54,52925,9542,12078,234,31.069599999999998,11.39187,19677.73,0.0,2017,Southeast,0,1
17227,2017-01-29,1.43,53543,4423,12562,317,36.23885,13.96185,22277.0,0.0,2017,Southeast,0,1
17228,2017-01-22,1.36,58686,4163,12655,353,41.513940000000005,21.71779,19796.15,0.0,2017,Southeast,0,1
17229,2017-01-15,1.36,63939,4716,12386,392,46.44297,24.97194,21471.03,0.0,2017,Southeast,0,1
17230,2017-01-08,1.41,61788,5147,14914,341,41.38494,20.6884,20696.54,0.0,2017,Southeast,0,1
17231,2017-01-01,1.43,49777,4157,9930,262,35.42737,15.637049999999999,19790.32,0.0,2017,Southeast,0,1
17232,2017-12-31,1.82,2468,251,692,0,1.52441,0.42667,1097.74,0.0,2017,Spokane,0,1
17233,2017-12-24,1.77,4467,148,1445,0,2.87407,0.76234,2106.96,4.77,2017,Spokane,0,1
17234,2017-12-17,2.14,2675,181,1028,0,1.4643599999999999,0.91192,552.44,0.0,2017,Spokane,0,1
17235,2017-12-10,2.06,2721,256,832,0,1.63291,0.61223,1020.68,0.0,2017,Spokane,0,1
17236,2017-12-03,1.92,2575,120,813,0,1.6413900000000001,0.39888999999999997,1240.11,2.39,2017,Spokane,0,1
17237,2017-11-26,2.04,3284,156,1186,8,1.93305,0.56,1358.75,14.3,2017,Spokane,0,1
17238,2017-11-19,2.2,2838,184,1208,0,1.44527,0.36777,1034.63,42.87,2017,Spokane,0,1
17239,2017-11-12,2.17,3113,276,1165,0,1.6716900000000001,0.50666,1165.03,0.0,2017,Spokane,0,1
17240,2017-11-05,2.54,2596,215,1023,0,1.35777,0.38,977.77,0.0,2017,Spokane,0,1
17241,2017-10-29,2.48,2797,272,946,0,1.57894,0.52,1058.94,0.0,2017,Spokane,0,1
17242,2017-10-22,2.11,3627,368,1504,0,1.7554,0.59889,1156.51,0.0,2017,Spokane,0,1
17243,2017-10-15,2.55,2819,103,1021,2,1.69246,0.5666599999999999,1125.8,0.0,2017,Spokane,0,1
17244,2017-10-08,2.74,2803,236,946,0,1.62071,0.6244400000000001,996.27,0.0,2017,Spokane,0,1
17245,2017-10-01,2.88,2413,148,825,0,1.43941,0.39111,1043.71,4.59,2017,Spokane,0,1
17246,2017-09-24,2.95,2417,168,1025,0,1.2242899999999999,0.37,849.73,4.56,2017,Spokane,0,1
17247,2017-09-17,2.94,2375,181,861,0,1.33262,0.31222000000000005,1020.4,0.0,2017,Spokane,0,1
17248,2017-09-10,2.86,2913,254,1032,0,1.62691,0.47889,1148.02,0.0,2017,Spokane,0,1
17249,2017-09-03,2.93,3047,181,1194,0,1.67096,0.45222,1218.74,0.0,2017,Spokane,0,1
17250,2017-08-27,2.84,2077,122,586,0,1.3696,0.30889,1060.71,0.0,2017,Spokane,0,1
17251,2017-08-20,2.76,2232,214,1025,0,0.99342,0.30366000000000004,689.76,0.0,2017,Spokane,0,1
17252,2017-08-13,2.55,3503,290,1531,0,1.68207,0.5635399999999999,1118.53,0.0,2017,Spokane,0,1
17253,2017-08-06,2.45,3628,272,1678,0,1.67726,0.57235,1104.91,0.0,2017,Spokane,0,1
17254,2017-07-30,2.38,3374,127,1619,0,1.62758,0.58708,1040.5,0.0,2017,Spokane,0,1
17255,2017-07-23,2.66,3010,145,2076,20,0.7685599999999999,0.03111,737.45,0.0,2017,Spokane,0,1
17256,2017-07-16,2.55,3536,324,1828,4,1.3793199999999999,0.10554999999999999,1273.77,0.0,2017,Spokane,0,1
17257,2017-07-09,2.2,4236,358,1807,16,2.05369,0.03723,2016.46,0.0,2017,Spokane,0,1
17258,2017-07-02,2.56,3959,305,2579,0,1.0743099999999999,0.08389,990.42,0.0,2017,Spokane,0,1
17259,2017-06-25,2.5,3367,417,1868,0,1.08196,0.07166,1010.3,0.0,2017,Spokane,0,1
17260,2017-06-18,1.71,4526,323,1545,0,2.65715,0.05111,2606.04,0.0,2017,Spokane,0,1
17261,2017-06-11,1.45,6065,231,1649,0,4.18403,0.05446,4129.57,0.0,2017,Spokane,0,1
17262,2017-06-04,1.56,5718,458,1976,0,3.28387,0.04667,3237.2,0.0,2017,Spokane,0,1
17263,2017-05-28,1.48,5870,349,1639,16,3.865,0.06666,3798.34,0.0,2017,Spokane,0,1
17264,2017-05-21,1.53,4711,319,1148,68,3.1755,0.09101000000000001,3084.49,0.0,2017,Spokane,0,1
17265,2017-05-14,1.56,5224,430,1195,25,3.5729,0.10337,3469.53,0.0,2017,Spokane,0,1
17266,2017-05-07,1.58,5023,269,1452,18,3.2829800000000002,0.02,3262.98,0.0,2017,Spokane,0,1
17267,2017-04-30,1.72,4577,219,1582,27,2.748,0.02,2728.0,0.0,2017,Spokane,0,1
17268,2017-04-23,1.77,4478,322,1586,8,2.561,0.03,2531.0,0.0,2017,Spokane,0,1
17269,2017-04-16,1.57,4884,292,1306,5,3.27968,0.03333,3246.35,0.0,2017,Spokane,0,1
17270,2017-04-09,1.76,4857,258,1820,0,2.77752,0.03,2747.52,0.0,2017,Spokane,0,1
17271,2017-04-02,1.32,5923,234,1746,0,3.94196,0.03667,3905.29,0.0,2017,Spokane,0,1
17272,2017-03-26,1.02,8348,347,1704,0,6.2961599999999995,0.023329999999999997,6272.83,0.0,2017,Spokane,0,1
17273,2017-03-19,1.91,3319,240,1487,0,1.5915899999999998,0.023329999999999997,1568.26,0.0,2017,Spokane,0,1
17274,2017-03-12,1.19,5020,169,1599,11,3.2398200000000004,0.03,3209.82,0.0,2017,Spokane,0,1
17275,2017-03-05,1.38,3789,116,1156,13,2.503,0.023329999999999997,2479.67,0.0,2017,Spokane,0,1
17276,2017-02-26,1.64,3681,152,1154,1,2.37316,0.08431999999999999,2288.84,0.0,2017,Spokane,0,1
17277,2017-02-19,2.34,2274,121,1042,0,1.11076,0.78425,326.51,0.0,2017,Spokane,0,1
17278,2017-02-12,1.66,3673,79,1229,0,2.36496,0.57899,1785.97,0.0,2017,Spokane,0,1
17279,2017-02-05,1.09,3239,52,789,0,2.3968000000000003,0.05316,2343.64,0.0,2017,Spokane,0,1
17280,2017-01-29,1.26,4306,71,1070,0,3.16459,0.12323,3041.36,0.0,2017,Spokane,0,1
17281,2017-01-22,1.28,3750,99,928,0,2.72188,0.06335,2658.53,0.0,2017,Spokane,0,1
17282,2017-01-15,1.17,4471,24,1016,0,3.4301,0.03508,3395.02,0.0,2017,Spokane,0,1
17283,2017-01-08,1.16,4113,14,914,0,3.1847600000000003,0.16863,3016.13,0.0,2017,Spokane,0,1
17284,2017-01-01,1.21,2869,69,745,0,2.0554699999999997,0.00792,2047.55,0.0,2017,Spokane,0,1
17285,2017-12-31,1.54,12274,1689,1140,0,9.44446,6.61372,2830.74,0.0,2017,StLouis,0,1
17286,2017-12-24,1.67,5123,1106,841,0,3.1761999999999997,1.58444,1591.76,0.0,2017,StLouis,0,1
17287,2017-12-17,1.63,5954,949,979,0,4.02555,2.0955500000000002,1930.0,0.0,2017,StLouis,0,1
17288,2017-12-10,1.72,5723,745,1060,0,3.9176599999999997,1.24112,2676.54,0.0,2017,StLouis,0,1
17289,2017-12-03,1.81,6102,804,1175,0,4.12228,1.49222,2630.06,0.0,2017,StLouis,0,1
17290,2017-11-26,2.0,5337,654,764,0,3.91808,1.7511199999999998,2166.96,0.0,2017,StLouis,0,1
17291,2017-11-19,1.64,5820,1329,678,0,3.8128200000000003,2.11639,1696.43,0.0,2017,StLouis,0,1
17292,2017-11-12,1.96,5719,10,1238,0,4.47046,2.04126,2429.2,0.0,2017,StLouis,0,1
17293,2017-11-05,1.77,6843,1,1255,0,5.58625,3.92093,1665.32,0.0,2017,StLouis,0,1
17294,2017-10-29,1.8,6098,14,924,0,5.16002,3.22262,1937.4,0.0,2017,StLouis,0,1
17295,2017-10-22,2.02,6578,44,1254,0,5.27956,1.9603499999999998,3319.21,0.0,2017,StLouis,0,1
17296,2017-10-15,2.14,7426,27,1200,0,6.1991499999999995,2.02075,4178.4,0.0,2017,StLouis,0,1
17297,2017-10-08,2.27,6086,19,733,0,5.3338,2.02486,3308.94,0.0,2017,StLouis,0,1
17298,2017-10-01,2.36,6583,26,913,0,5.6430299999999995,1.75022,3892.81,0.0,2017,StLouis,0,1
17299,2017-09-24,2.49,2935,8,475,0,2.4514299999999998,0.51643,1935.0,0.0,2017,StLouis,0,1
17300,2017-09-17,2.71,5269,31,1053,0,4.18462,0.05777,4126.85,0.0,2017,StLouis,0,1
17301,2017-09-10,2.69,5157,101,1107,0,3.9489699999999996,0.10111,3847.86,0.0,2017,StLouis,0,1
17302,2017-09-03,2.81,4111,22,2396,19,1.6728399999999999,0.07110999999999999,1601.73,0.0,2017,StLouis,0,1
17303,2017-08-27,2.84,3591,44,2900,10,0.63603,0.19000999999999998,446.02,0.0,2017,StLouis,0,1
17304,2017-08-20,2.64,4715,149,2885,18,1.6615799999999998,0.69714,964.44,0.0,2017,StLouis,0,1
17305,2017-08-13,2.28,5429,238,1946,3,3.2407,1.70444,1536.26,0.0,2017,StLouis,0,1
17306,2017-08-06,2.15,8848,1494,1378,8,5.96638,1.87555,4090.83,0.0,2017,StLouis,0,1
17307,2017-07-30,2.11,6858,557,2534,16,3.7503,2.14444,1605.86,0.0,2017,StLouis,0,1
17308,2017-07-23,2.22,6999,656,3501,0,2.8413000000000004,1.4910999999999999,1350.2,0.0,2017,StLouis,0,1
17309,2017-07-16,2.22,7773,1987,2314,1,3.46948,1.5411,1928.38,0.0,2017,StLouis,0,1
17310,2017-07-09,1.79,9693,1623,2739,0,5.32995,5.32328,6.67,0.0,2017,StLouis,0,1
17311,2017-07-02,1.55,9274,136,2340,3,6.7933699999999995,6.63096,162.41,0.0,2017,StLouis,0,1
17312,2017-06-25,1.54,8241,67,1553,5,6.6148,3.6489499999999997,2965.85,0.0,2017,StLouis,0,1
17313,2017-06-18,1.63,9327,797,1738,10,6.7812600000000005,3.64833,3132.93,0.0,2017,StLouis,0,1
17314,2017-06-11,2.05,7973,2393,2139,12,3.42844,2.0343,1394.14,0.0,2017,StLouis,0,1
17315,2017-06-04,1.95,9652,2373,2106,0,5.17265,2.62183,2550.82,0.0,2017,StLouis,0,1
17316,2017-05-28,1.9,7251,1901,1675,1,3.67328,1.67225,2001.03,0.0,2017,StLouis,0,1
17317,2017-05-21,1.94,7221,1450,2164,3,3.60316,1.61804,1985.12,0.0,2017,StLouis,0,1
17318,2017-05-14,1.59,5693,229,1400,0,4.06398,1.15,2913.98,0.0,2017,StLouis,0,1
17319,2017-05-07,1.7,5974,19,2127,1,3.82538,1.55608,2269.3,0.0,2017,StLouis,0,1
17320,2017-04-30,2.25,4551,60,3435,6,1.0487,1.03718,11.52,0.0,2017,StLouis,0,1
17321,2017-04-23,1.93,5647,305,2629,12,2.6997600000000004,2.68529,14.47,0.0,2017,StLouis,0,1
17322,2017-04-16,2.03,6470,1059,2846,0,2.5639600000000002,2.40084,163.12,0.0,2017,StLouis,0,1
17323,2017-04-09,1.42,10153,1802,1023,3,7.324050000000001,1.4,5924.05,0.0,2017,StLouis,0,1
17324,2017-04-02,1.23,13548,1692,637,0,11.21851,1.36358,9854.93,0.0,2017,StLouis,0,1
17325,2017-03-26,1.24,11292,1579,513,0,9.19969,0.9033300000000001,8296.36,0.0,2017,StLouis,0,1
17326,2017-03-19,1.19,10420,1187,489,0,8.743879999999999,1.2185599999999999,7525.32,0.0,2017,StLouis,0,1
17327,2017-03-12,1.16,10550,840,599,0,9.11027,1.05556,8054.71,0.0,2017,StLouis,0,1
17328,2017-03-05,1.23,8150,1233,462,0,6.454680000000001,0.38299,6071.69,0.0,2017,StLouis,0,1
17329,2017-02-26,1.18,7139,919,517,0,5.70336,1.39375,4309.61,0.0,2017,StLouis,0,1
17330,2017-02-19,1.1,8031,990,539,0,6.5026,0.82852,5674.08,0.0,2017,StLouis,0,1
17331,2017-02-12,1.04,10825,1444,562,0,8.818200000000001,1.57667,7241.53,0.0,2017,StLouis,0,1
17332,2017-02-05,1.32,5630,822,547,0,4.25936,0.89,3369.36,0.0,2017,StLouis,0,1
17333,2017-01-29,1.36,6269,1315,514,0,4.44038,0.81111,3629.27,0.0,2017,StLouis,0,1
17334,2017-01-22,1.4,6534,1189,791,0,4.5545100000000005,1.28778,3266.73,0.0,2017,StLouis,0,1
17335,2017-01-15,1.45,7588,1997,657,0,4.93382,1.305,3628.82,0.0,2017,StLouis,0,1
17336,2017-01-08,1.67,4065,1559,325,0,2.18108,1.38178,799.3,0.0,2017,StLouis,0,1
17337,2017-01-01,1.46,5850,1662,413,0,3.77401,0.71611,3057.9,0.0,2017,StLouis,0,1
17338,2017-12-31,1.2,4873,51,54,0,4.76656,3.0514200000000002,1715.14,0.0,2017,Syracuse,0,1
17339,2017-12-24,1.21,5154,77,65,0,5.01225,4.66412,348.13,0.0,2017,Syracuse,0,1
17340,2017-12-17,1.18,4667,53,45,0,4.56895,2.2104299999999997,2358.52,0.0,2017,Syracuse,0,1
17341,2017-12-10,1.13,6431,19,76,0,6.3362,3.24644,3089.76,0.0,2017,Syracuse,0,1
17342,2017-12-03,1.23,4486,21,134,0,4.33029,2.9450700000000003,1385.22,0.0,2017,Syracuse,0,1
17343,2017-11-26,1.28,3420,54,44,0,3.32263,3.07261,250.02,0.0,2017,Syracuse,0,1
17344,2017-11-19,1.45,3574,61,82,0,3.43097,1.7518399999999998,1679.13,0.0,2017,Syracuse,0,1
17345,2017-11-12,1.42,5045,52,115,0,4.87807,2.9129099999999997,1965.16,0.0,2017,Syracuse,0,1
17346,2017-11-05,1.38,5329,76,38,0,5.214600000000001,5.04126,173.34,0.0,2017,Syracuse,0,1
17347,2017-10-29,1.35,7073,78,61,0,6.93376,6.93376,0.0,0.0,2017,Syracuse,0,1
17348,2017-10-22,1.35,5189,74,74,0,5.039689999999999,5.039689999999999,0.0,0.0,2017,Syracuse,0,1
17349,2017-10-15,1.34,5963,86,66,0,5.81103,5.81103,0.0,0.0,2017,Syracuse,0,1
17350,2017-10-08,1.32,7491,54,124,0,7.31268,7.31268,0.0,0.0,2017,Syracuse,0,1
17351,2017-10-01,1.41,6358,127,61,0,6.16942,6.16942,0.0,0.0,2017,Syracuse,0,1
17352,2017-09-24,1.4,6416,95,88,0,6.23292,6.22959,3.33,0.0,2017,Syracuse,0,1
17353,2017-09-17,1.43,4674,120,66,0,4.48748,4.24707,240.41,0.0,2017,Syracuse,0,1
17354,2017-09-10,1.8,2095,85,65,0,1.9440899999999999,1.11806,826.03,0.0,2017,Syracuse,0,1
17355,2017-09-03,1.51,3798,130,87,0,3.5805100000000003,2.64418,936.33,0.0,2017,Syracuse,0,1
17356,2017-08-27,1.4,5300,76,61,0,5.16305,4.66953,493.52,0.0,2017,Syracuse,0,1
17357,2017-08-20,1.51,3978,65,101,0,3.81194,1.60679,2205.15,0.0,2017,Syracuse,0,1
17358,2017-08-13,1.39,4017,0,169,0,3.8478600000000003,2.08086,1767.0,0.0,2017,Syracuse,0,1
17359,2017-08-06,1.37,5742,0,114,0,5.6271700000000004,2.0875100000000004,3539.66,0.0,2017,Syracuse,0,1
17360,2017-07-30,1.44,4568,0,136,0,4.43128,1.06062,3370.66,0.0,2017,Syracuse,0,1
17361,2017-07-23,1.25,6588,0,164,0,6.42391,3.00925,3414.66,0.0,2017,Syracuse,0,1
17362,2017-07-16,1.35,5140,0,165,0,4.975350000000001,3.01325,1962.1,0.0,2017,Syracuse,0,1
17363,2017-07-09,2.4,2789,0,148,0,2.6411100000000003,0.8613200000000001,1779.79,0.0,2017,Syracuse,0,1
17364,2017-07-02,2.44,2508,0,263,0,2.24459,0.7454700000000001,1499.12,0.0,2017,Syracuse,0,1
17365,2017-06-25,2.43,2664,1,137,0,2.5254000000000003,0.89412,1631.28,0.0,2017,Syracuse,0,1
17366,2017-06-18,2.42,3405,0,144,0,3.26098,1.1008399999999998,2160.14,0.0,2017,Syracuse,0,1
17367,2017-06-11,2.37,3056,0,164,0,2.89198,1.0931199999999999,1798.86,0.0,2017,Syracuse,0,1
17368,2017-06-04,2.23,3153,0,143,0,3.00996,1.26647,1743.49,0.0,2017,Syracuse,0,1
17369,2017-05-28,2.09,3299,0,198,0,3.1004099999999997,1.08338,2017.03,0.0,2017,Syracuse,0,1
17370,2017-05-21,2.07,2976,0,262,0,2.7138899999999997,1.10961,1604.28,0.0,2017,Syracuse,0,1
17371,2017-05-14,2.0,4073,0,349,0,3.72386,1.4356600000000002,2288.2,0.0,2017,Syracuse,0,1
17372,2017-05-07,2.11,4181,0,260,0,3.92108,1.01847,2902.61,0.0,2017,Syracuse,0,1
17373,2017-04-30,1.88,1703,0,160,0,1.54311,1.06185,481.26,0.0,2017,Syracuse,0,1
17374,2017-04-23,2.08,3223,0,109,0,3.11394,0.95829,2155.65,0.0,2017,Syracuse,0,1
17375,2017-04-16,2.05,3200,0,177,0,3.02328,1.1598499999999998,1863.43,0.0,2017,Syracuse,0,1
17376,2017-04-09,2.09,2857,0,172,0,2.6848899999999998,0.92375,1761.14,0.0,2017,Syracuse,0,1
17377,2017-04-02,1.96,1628,0,326,0,1.3027,0.96113,341.57,0.0,2017,Syracuse,0,1
17378,2017-03-26,2.12,2614,0,137,0,2.47655,0.75367,1722.88,0.0,2017,Syracuse,0,1
17379,2017-03-19,2.04,2460,0,111,0,2.34918,0.91798,1431.2,0.0,2017,Syracuse,0,1
17380,2017-03-12,2.05,2064,0,128,0,1.9364400000000002,0.71149,1224.95,0.0,2017,Syracuse,0,1
17381,2017-03-05,1.84,1817,0,380,0,1.43692,0.8877200000000001,549.2,0.0,2017,Syracuse,0,1
17382,2017-02-26,1.79,1336,0,207,0,1.1280999999999999,0.86811,259.99,0.0,2017,Syracuse,0,1
17383,2017-02-19,1.84,2030,0,257,0,1.77348,1.0217,751.78,0.0,2017,Syracuse,0,1
17384,2017-02-12,1.66,2470,2,102,0,2.3655999999999997,1.9898099999999999,375.79,0.0,2017,Syracuse,0,1
17385,2017-02-05,1.8,3181,5,81,0,3.09489,1.89225,1202.64,0.0,2017,Syracuse,0,1
17386,2017-01-29,1.67,1749,0,106,0,1.6427100000000001,1.47319,169.52,0.0,2017,Syracuse,0,1
17387,2017-01-22,1.57,1880,19,65,0,1.79594,1.79594,0.0,0.0,2017,Syracuse,0,1
17388,2017-01-15,1.53,3179,2,156,0,3.02001,3.00033,19.68,0.0,2017,Syracuse,0,1
17389,2017-01-08,1.7,2443,0,113,0,2.32994,1.77721,552.73,0.0,2017,Syracuse,0,1
17390,2017-01-01,1.7,1811,6,42,0,1.7619,1.2635699999999999,498.33,0.0,2017,Syracuse,0,1
17391,2017-12-31,1.59,5528,76,474,0,4.97804,4.71625,261.79,0.0,2017,Tampa,0,1
17392,2017-12-24,1.64,7369,107,672,0,6.589899999999999,5.88222,707.68,0.0,2017,Tampa,0,1
17393,2017-12-17,1.58,5609,65,564,0,4.9797,4.91221,67.49,0.0,2017,Tampa,0,1
17394,2017-12-10,1.56,5580,27,438,0,5.11445,5.11112,3.33,0.0,2017,Tampa,0,1
17395,2017-12-03,1.61,4677,40,534,0,4.10222,4.09112,11.1,0.0,2017,Tampa,0,1
17396,2017-11-26,1.58,5007,46,383,0,4.57778,4.56778,10.0,0.0,2017,Tampa,0,1
17397,2017-11-19,1.74,6739,101,789,0,5.84795,5.03144,816.51,0.0,2017,Tampa,0,1
17398,2017-11-12,1.82,5441,50,533,0,4.85712,4.8,57.12,0.0,2017,Tampa,0,1
17399,2017-11-05,1.95,6566,117,949,0,5.49911,4.4511199999999995,1047.99,0.0,2017,Tampa,0,1
17400,2017-10-29,1.94,6320,92,741,0,5.48583,4.39221,1093.62,0.0,2017,Tampa,0,1
17401,2017-10-22,2.18,6399,108,1003,0,5.28755,3.87445,1413.1,0.0,2017,Tampa,0,1
17402,2017-10-15,2.7,3288,125,659,0,2.5034099999999997,1.73666,766.75,0.0,2017,Tampa,0,1
17403,2017-10-08,1.89,5500,103,527,0,4.8697,4.75,119.7,0.0,2017,Tampa,0,1
17404,2017-10-01,2.14,7152,174,928,0,6.04933,5.08069,968.64,0.0,2017,Tampa,0,1
17405,2017-09-24,1.85,4633,96,399,0,4.13699,3.82777,309.22,0.0,2017,Tampa,0,1
17406,2017-09-17,1.78,1249,23,40,0,1.18556,1.18556,0.0,0.0,2017,Tampa,0,1
17407,2017-09-10,1.76,3548,33,2,0,3.51221,3.50554,6.67,0.0,2017,Tampa,0,1
17408,2017-09-03,1.74,2478,38,27,0,2.4122199999999996,2.40889,3.33,0.0,2017,Tampa,0,1
17409,2017-08-27,1.6,3287,31,23,0,3.23222,3.22555,6.67,0.0,2017,Tampa,0,1
17410,2017-08-20,1.55,4048,31,57,0,3.95889,3.9522199999999996,6.67,0.0,2017,Tampa,0,1
17411,2017-08-13,1.57,4124,11,52,0,4.05999,4.05999,0.0,0.0,2017,Tampa,0,1
17412,2017-08-06,1.6,3054,31,64,0,2.95777,2.9511,6.67,0.0,2017,Tampa,0,1
17413,2017-07-30,1.57,3724,41,43,0,3.63888,3.62888,10.0,0.0,2017,Tampa,0,1
17414,2017-07-23,1.55,3528,19,14,0,3.49443,3.49443,0.0,0.0,2017,Tampa,0,1
17415,2017-07-16,1.56,3525,22,39,0,3.46331,3.45998,3.33,0.0,2017,Tampa,0,1
17416,2017-07-09,1.68,3943,44,188,0,3.71067,3.70389,6.78,0.0,2017,Tampa,0,1
17417,2017-07-02,2.08,6570,451,2906,0,3.21275,3.20942,3.33,0.0,2017,Tampa,0,1
17418,2017-06-25,2.09,6199,488,2780,0,2.93019,2.92352,6.67,0.0,2017,Tampa,0,1
17419,2017-06-18,2.07,6480,475,2787,0,3.21799,3.21799,0.0,0.0,2017,Tampa,0,1
17420,2017-06-11,1.86,4577,933,206,0,3.4376700000000002,3.43434,3.33,0.0,2017,Tampa,0,1
17421,2017-06-04,1.99,5574,1368,156,0,4.05032,4.05032,0.0,0.0,2017,Tampa,0,1
17422,2017-05-28,1.79,7101,1104,125,0,5.8716800000000005,4.79754,1074.14,0.0,2017,Tampa,0,1
17423,2017-05-21,1.76,7514,1257,124,0,6.13324,5.22335,909.89,0.0,2017,Tampa,0,1
17424,2017-05-14,1.96,4946,2198,104,0,2.64322,2.52895,114.27,0.0,2017,Tampa,0,1
17425,2017-05-07,1.64,5564,811,37,0,4.71498,2.88111,1833.87,0.0,2017,Tampa,0,1
17426,2017-04-30,2.18,3715,1053,82,0,2.5795100000000004,2.0411099999999998,538.4,0.0,2017,Tampa,0,1
17427,2017-04-23,1.94,5282,2020,169,0,3.09333,3.09333,0.0,0.0,2017,Tampa,0,1
17428,2017-04-16,3.17,3018,1255,82,0,1.6807,1.54222,138.48,0.0,2017,Tampa,0,1
17429,2017-04-09,2.27,4154,957,54,0,3.14292,1.27582,1867.1,0.0,2017,Tampa,0,1
17430,2017-04-02,1.93,5864,1493,74,0,4.29634,3.51743,778.91,0.0,2017,Tampa,0,1
17431,2017-03-26,1.52,8253,1009,102,0,7.1420200000000005,5.8036,1338.42,0.0,2017,Tampa,0,1
